AuthorityId,Country,Year,Family,SpeciesId,Species,sp_code,sp_n,sp_kg 
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Carangidae","82c53a74-d498-44b2-af87-443470fd87e7","Selar crumenophthalmus","BIS","1","0"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Carangidae","9cb5f974-0e6c-4030-a748-e1251dd65021","Seriola dumerili","AMB","4","26"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Carangidae","985172af-0128-49cd-9a5d-741580ed3c71","Trachinotus baillonii","TBA","1","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Carangidae","63acdcee-f396-4521-965c-565811cc20f0","Trachinotus blochii","POO","4","12"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Carangidae","0b0561d8-068f-4b1c-9780-5d1d5de4ca3c","Turrum fulvoguttatum","NGU","1","2"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Carcharhinidae","03bd90c3-8cfd-49c6-bb6e-33c86a6699bf","Carcharhinus amblyrhynchos","AML","3","68"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Chanidae","1b186c83-d5c7-4a28-bb16-a705af451335","Chanos chanos","MIL","3","3"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Coryphaenidae","a95bfafe-92d9-4fe1-91f6-9caa840d7bdd","Coryphaena hippurus","DOL","1","8"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Diodontidae","ebe8ffcc-e338-413a-9f45-b16ba0a249c7","Diodon hystrix","DIY","3","13"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Ephippidae","13208c83-ea45-4555-adca-81931b38ab4b","Platax boersii","C56","7","10"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Ephippidae","386ea090-519c-4fbc-8910-0915bef7365e","Platax orbicularis","LXR","6","10"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","f9fdf3ec-d0b0-42cc-8594-a774bea78cc1","Anyperodon leucogrammicus","AYG","5","4"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","9a5a86dd-6ddd-4875-8c2b-1a1f2087b272","Cephalopholis argus","CFF","11","5"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","f2894f10-9a02-4429-a239-f5b628e0f72d","Cephalopholis igarashiensis","CWI","3","2"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","43ebe834-7d68-4006-90f4-5dd541b8f6c8","Epinephelus chlorostigma","EFH","18","26"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","24fe5314-6250-4cb9-a497-eb10cfe66eec","Epinephelus fuscoguttatus","EWF","49","271"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","d2d2404e-f55c-4d58-857d-efcbc9c1a0cb","Epinephelus howlandi","C23","35","23"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","c3e1fee5-1a1b-41ce-9732-21b78216acb9","Epinephelus maculatus","EEC","44","42"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","cd0ca96e-1b57-4816-9937-8731c7167b22","Epinephelus melanostigma","EZP","1","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","5b4927d5-f31b-44a4-b5c8-66e0a258d0e8","Epinephelus miliaris","EWM","3","2"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","b5f5d7dc-822d-4c38-985d-ad5314b0fab8","Epinephelus morrhua","EEP","4","11"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","e83b28cd-a485-4782-8cb6-0b2afd831cac","Epinephelus polyphekadion","EEK","213","266"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","4c67fb7b-c3f7-4c91-800e-be465e2243a0","Epinephelus sp.","GPX","11","13"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","f43ea272-4cff-4eb2-806c-543e4cf5e084","Epinephelus spilotoceps","EZO","4","4"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","8e75fcd2-388d-471c-ba7d-4bab1bdc8215","Epinephelus tauvina","EPT","7","6"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","09c97245-f6a4-4595-bbf6-6329781a4a8b","Liopropoma sp.","","1","0"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","8fd0d127-36b6-4023-bba5-09b2f04aaefb","Plectropomus laevis","EML","3","13"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","02b3a9eb-2e36-47fb-a65e-3176bc5a2fbe","Variola albimarginata","VRA","13","5"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Epinephelidae","f86033c3-fac1-4962-b7a1-63f98fe0becc","Variola louti","VRL","6","5"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Gerreidae","ac808edb-589d-4bc7-b4b2-d77255fd0f8c","Gerres oyena","GEJ","1","0"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Gerreidae","16ab5d46-607f-4c4a-a10f-950b308489df","Gerres sp.","MOJ","2","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Haemulidae","99e96f12-d165-43b7-8daa-ce69f8ee134a","Plectorhinchus chaetodonoides","C58","7","14"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Haemulidae","bd1cabf6-63d7-43fd-91f9-33a93b0fd026","Plectorhinchus picus","C60","1","2"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Haemulidae","22774083-433e-4a23-8c4c-915f990b24ab","Plectorhinchus vittatus","C61","4","4"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Holocentridae","b8bf9d53-9032-4742-958b-9f9ca64210f1","Myripristis adusta","C40","1","0"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Holocentridae","a96f6c6e-cb21-4704-ab04-5ad110138c9e","Myripristis sp.","YDX","9","2"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Holocentridae","3cebfdb6-dcdd-48d7-905d-580c5f75be7e","Ostichthys sp.","G61","1","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Holocentridae","f2252d9e-5bcb-44e9-9ba0-f395ea9dc370","Sargocentron spiniferum","HVS","46","22"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Kyphosidae","ee59692e-5346-47f6-b6b7-af1c1fa94d47","Kyphosus cinerascens","KYC","14","12"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Kyphosidae","62d4cb2c-8545-4521-9f30-2f07846640f1","Kyphosus vaigiensis","KYV","23","25"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lethrinidae","98cc96e4-a281-4a6a-9a57-903e5d0a9004","Gnathodentex aureolineatus","GXR","2","0"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lethrinidae","e6890644-92d4-4410-a124-c7dc2e5bbc0f","Gymnocranius grandoculis","GMW","5","7"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lethrinidae","cef2314d-3b48-427c-bd88-10c5aa4afbde","Lethrinus atkinsoni","LTT","59","32"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lethrinidae","bcdd40f9-2ec0-493d-8f50-8089487d9bf8","Lethrinus erythracanthus","LXE","38","66"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lethrinidae","a394c286-4381-411d-9f12-c4ec98de58b4","Lethrinus harak","LTK","13","4"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lethrinidae","f18c6397-f46d-44c4-a63f-d8960cb3ebd6","Lethrinus lentjan","LTS","1","2"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lethrinidae","99d6756e-6636-4d33-bcad-830be3836838","Lethrinus miniatus","LHI","6","7"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lethrinidae","26bc9792-286e-4ea8-950a-8b593edb7be8","Lethrinus obsoletus","LWO","2","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lethrinidae","6f388b61-9c69-4746-9e1c-cc52ffc6ec74","Lethrinus olivaceus","LHO","133","247"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lethrinidae","ea78d6d5-2c54-481d-8597-c500a5d0fb1d","Lethrinus rubrioperculatus","LHB","16","6"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lethrinidae","c8e7aa07-6394-46af-ac10-482aa0ea699c","Lethrinus sp.","LZX","1","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lethrinidae","5136b954-0639-4a07-895f-c688a823bf4d","Lethrinus xanthochilus","LXN","95","103"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lethrinidae","0cfa1a3e-78ad-4d49-a3ba-fbd95ff6699b","Monotaxis grandoculis","MXG","93","117"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lethrinidae","20328e61-95f7-4e0e-9a7c-8c241c0825e7","Wattsia mossambica","WTM","7","12"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","28145257-b159-4a42-a742-f197f489ea5c","Aphareus rutilans","ARQ","25","64"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","5a3b2712-082b-49f2-a895-1cf57fc7beb7","Aprion virescens","AVR","80","171"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","2820cfca-f0a3-4cbe-bbe3-45f7c391930e","Etelis carbunculus","ETA","32","73"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","c306df17-01e7-4459-8893-607131cf4a86","Etelis coruscans","ETC","63","256"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","aed81082-c338-4e74-862a-ff28bad464bf","Etelis radiosus","EEW","9","22"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","d09f3331-88b3-4169-850f-582066779ee4","Etelis sp.","G31","5","7"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","a98406a7-817c-403b-8b48-9dc4626dd457","Lutjanus argentimaculatus","RES","1","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","5b990302-2249-49c0-99a1-5ba911c5065d","Lutjanus bohar","LJB","207","459"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","ad190024-b178-455d-9742-c240eea0965d","Lutjanus fulviflamma","LJF","2","0"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","d791be4d-593f-42f0-9a97-8c8d2181b9fe","Lutjanus gibbus","LJG","794","396"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","e6fcac16-7c59-4f96-b3e5-80c606f154b8","Lutjanus kasmira","LVK","4","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","91306f25-863e-4bac-9a0f-91e02946a038","Lutjanus monostigma","LJK","55","36"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","b3004aea-006c-468e-91d0-41501df7adaa","Macolor macularis","C37","8","13"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","f47778d8-f620-42c0-a79c-0a322eb03410","Macolor niger","MLN","11","19"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","ad3f6d52-8176-484a-8039-651e90dff103","Macolor sp.","G50","1","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","76b5a149-beb5-4538-96a3-b9a5fe70f21b","Paracaesio gonzalesi","LRG","14","14"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","bc9fb13d-0092-42f9-850f-d87b27cf633e","Paracaesio kusakarii","LRK","28","70"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","135bb6c1-0ce6-4904-988c-6942ef422ce5","Pristipomoides argyrogrammicus","LRY","7","2"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","cfd027f6-7a3b-4474-9ab1-816630bf0ba8","Pristipomoides auricilla","LWA","12","7"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","6a9c73b1-68f5-4066-bf5d-a76e0481f5f6","Pristipomoides filamentosus","PFM","6","12"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","ea754f5d-856c-4f4f-abe5-2aed22fef5a5","Pristipomoides flavipinnis","LWF","34","36"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","83f7f16a-e90d-4f1a-a7b3-9c385ac16892","Pristipomoides sp.","LWX","5","5"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Lutjanidae","053e20be-255a-41f4-af67-6d220fea74bc","Pristipomoides zonatus","LWZ","8","5"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Megalopidae","1f64e7d4-c3c5-4c6d-8b47-cb385a2cbcb2","Megalops cyprinoides","TAI","4","8"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Mugilidae","f7632980-d6b5-4650-9183-6258301254fb","Crenimugil crenilabis","C20","860","790"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Mugilidae","145df7a8-91d5-4613-a55a-4c9c44bad5e3","Ellochelon vaigiensis","LZV","80","46"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Mugilidae","e5ae1f7f-ec12-4611-88ce-71753c850a08","Moolgarda sp.","G55","","30"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Mullidae","24ed14c3-a530-402c-b955-49de47ddfd76","Parupeneus heptacanthus","RQF","1","0"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Mullidae","ee2f8858-df6a-4cd1-8da4-b4ff3792502e","Upeneus taeniopterus","C83","1","0"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Muraenidae","ef255e43-ccc6-43ac-bd56-a4a1719d6453","Gymnothorax flavimarginatus","AMG","1","4"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Muraenidae","b7328c32-e694-487b-b8e4-a981b8025124","Gymnothorax javanicus","C29","4","13"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Ostraciidae","3e1dc333-8fe1-4ea6-b681-c8ae74284b0e","Ostracion cubicum","","2","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Pomacentridae","d01ef7da-466b-4a9f-884d-f04c50fbad06","Abudefduf sp.","","1","0"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scaridae","709f92fc-06a8-4d42-98e6-675658d43fae","Cetoscarus ocellatus","C15","58","75"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scaridae","458a3986-fb52-4da5-bba5-0e889aedf661","Chlorurus bleekeri","UUP","1","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scaridae","88ec664b-3385-4cfc-a101-a6a03e3de2df","Chlorurus frontalis","UUV","10","14"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scaridae","8c5fdf7c-c32f-4572-93de-658280e10818","Chlorurus microrhinos","C17","274","357"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scaridae","89a56a15-b5e3-4132-a6da-26ecf2e9824a","Chlorurus sp.","G21","4","4"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scaridae","fcb75fda-845c-4e4e-89ab-84e8e3b18ed0","Chlorurus spilurus","C18","3","3"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scaridae","e4da9b1b-1a3f-4e58-bc1a-d85c48b5094f","Hipposcarus longiceps","HJZ","173","154"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scaridae","492eb063-bff2-4518-a3a4-c90705034d49","Scarus altipinnis","C67","7","8"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scaridae","fdd71d51-f001-40f6-afb5-1b92360a8ab2","Scarus frenatus","USZ","1","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scaridae","3d4a74e2-61e1-4cfc-ab1b-cc33f1b85d25","Scarus ghobban","USY","15","12"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scaridae","19481c03-1d23-46a4-9adc-3dc0e0730a4d","Scarus globiceps","C72","6","4"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scaridae","b5667cf6-8bf8-4168-a2dc-32c6ada261bc","Scarus oviceps","C74","14","7"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scaridae","10513fa3-8c2d-4d69-9a75-dcc5cae7a43c","Scarus psittacus","UVD","1","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scaridae","adb8b386-7f63-43ac-b3e1-2d900ede66c9","Scarus rubroviolaceus","UVE","205","261"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scaridae","e9f995b8-704e-4699-a89d-ef1100be7171","Scarus sp.","USX","3","4"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scombridae","61c0abb0-11d0-408a-b7a1-07a5f2746394","Acanthocybium solandri","WAH","5","32"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scombridae","5473be8b-3990-44d8-afd9-879b6095acfb","Euthynnus affinis","KAW","3","9"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scombridae","2474e6d0-ba92-4910-8501-26812b5dc729","Grammatorcynus bilineatus","DBM","8","10"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scombridae","33f269bb-db9e-455f-95f1-40209a2a6da1","Gymnosarda unicolor","DOT","10","46"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scombridae","957e4ec8-b3e1-47be-9ef5-0a428d5a2e06","Katsuwonus pelamis","SKJ","98","244"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scombridae","e512a610-d40a-42c7-a730-947b501d32cf","Scomberomorus commerson","COM","22","98"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scombridae","1e4ce32f-7a49-4f2b-9c27-0fa173319b1c","Thunnus albacares","YFT","47","210"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Scombridae","aca37e1b-edbd-46b6-9f46-df1018dab9a4","Thunnus obesus","BET","8","44"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Siganidae","2d52d5e5-e050-4369-8606-d6e71b31dabd","Siganus argenteus","IGA","1","0"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Siganidae","aa145a12-3a33-47b2-9081-eb4be62bb397","Siganus punctatus","IGC","1","0"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Sphyraenidae","ccd05a40-64c5-46cc-b6c8-7be1da643490","Sphyraena barracuda","GBA","80","201"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Sphyraenidae","9a30dccf-bd3e-470b-a476-b135c2818bf2","Sphyraena forsteri","YBS","84","54"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Sphyraenidae","88244498-9aa1-4a90-b20a-904294026cc0","Sphyraena jello","BAC","1","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Sphyraenidae","203c49b7-6425-4d0c-b7ab-f6adfcf21d9d","Sphyraena putnamae","BAN","16","44"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Sphyraenidae","5b18dc07-65a8-47cc-856b-0e391756cbbc","Sphyraena qenie","BAB","53","171"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Sphyraenidae","ad35d31f-0f8d-4eae-9b0b-62d2e6799368","Sphyraena sp.","BAR","4","9"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2021","Terapontidae","6ad5226c-ecb2-46fd-8fc4-2417099ffc10","Terapon jarbua","TJB","1","0"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","eeaa696e-69df-48a1-bc4a-b58f1d9eacb8","Acanthurus auranticavus","C02","39","31"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","fc890139-f31d-4672-bf61-f4322ab6609b","Acanthurus blochii","DGV","274","278"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","edb75268-22d1-44c1-8631-9140c235e09b","Acanthurus nigricauda","C08","708","233"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","dfccc43f-e6f1-4753-a7a1-5d5b6d54c184","Acanthurus olivaceus","AQV","161","55"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","2446e451-1bb5-4767-a38a-1abd12b20168","Acanthurus pyroferus","C10","1","0"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","378c8ba4-fbdc-4f6a-be0f-166085dc228b","Acanthurus sp.","AXQ","8","2"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","b08976d0-dd40-42ff-a931-6b4c103325b8","Acanthurus triostegus","AQT","12","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","b2c60cd2-4201-4ab9-a32d-420d5a8562ee","Acanthurus xanthopterus","C11","1900","3358"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","172dd2c8-2610-4ac1-9714-d57ce2bd4df7","Ctenochaetus striatus","TCV","35","8"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","6b653336-414d-416f-8510-327dfb52e012","Naso annulatus","C44","36","56"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","a12f4f93-c931-4c49-b717-4103f962ce24","Naso brevirostris","NAB","4","7"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","f619dd51-ca4e-4c74-b078-f19bbabbb21a","Naso caesius","C46","44","89"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","b69faf06-0197-40b1-bb9e-f087786c6619","Naso hexacanthus","C47","363","665"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","78c04fd1-b673-4edd-8a9c-2dda3b5dc1a4","Naso lituratus","NAI","5","3"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","7f17a928-894b-42c4-842f-6ad1f71e1375","Naso tonganus","C49","3","7"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","581ebfd3-4342-4773-a40a-aa9d271f40f9","Naso unicornis","NAS","219","355"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Acanthuridae","a483353f-cdd2-40b3-bf7f-7a841b79fa35","Naso vlamingii","C50","3","3"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Anthiadidae","40072dc9-9b3c-4561-9ed2-caf5ca724286","Plectranthias sp.","","2","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Balistidae","1cea2a46-fce7-40eb-bcae-91ced816397e","Balistoides viridescens","BDZ","15","35"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Balistidae","15974c32-9a71-4525-b5f8-39a169b58b84","Canthidermis sufflamen","","1","4"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Balistidae","a3c9881d-3082-4908-b294-adf86168b362","Pseudobalistes flavimarginatus","UBV","19","45"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Belonidae","61f1d899-c411-4795-a383-4387fc7dd564","Tylosurus crocodilus crocodilus","C88","2","1"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Bramidae","45599ba6-8549-448f-a2ad-8eb8b23c0b3f","Brama australis","BRU","1","4"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Bramidae","3b04f0ee-a169-4ee4-93b8-7172a3d9947f","Brama brama","POA","9","25"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Bramidae","6a8d29cb-657e-479f-9b19-aa75aca93256","Eumegistus illustris","EBS","11","21"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Carangidae","55d662f0-5d6c-43b6-a898-71ebf033cdc6","Alectis ciliaris","LIJ","7","20"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Carangidae","1437d356-d73f-45c5-9a33-4162c109a237","Atule mate","TUM","264","29"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Carangidae","23e49e2b-5b01-426e-8866-ff33734ff668","Carangoides sp.","NGX","3","4"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Carangidae","bef65d2d-6aaa-41ba-9991-315421233a84","Caranx ignobilis","NXI","88","700"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Carangidae","5a6c5891-c348-4ee5-9b99-8b7628164910","Caranx lugubris","NXU","11","30"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Carangidae","3ee52832-203e-4b13-a76a-abd546c7e1e0","Caranx melampygus","NXM","437","676"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Carangidae","6c272b4e-56b0-4fa2-9e9e-ba06c47de73f","Caranx papuensis","NXP","171","321"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Carangidae","1cda078a-f4b9-46ce-b757-765f81a31adb","Caranx sexfasciatus","CXS","78","235"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Carangidae","ee5edd4f-d58f-4752-a621-0e3ee9647eca","Caranx sp.","TRE","9","18"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Carangidae","89fb0be2-2d86-41aa-a808-e23a28cb3dad","Caranx tille","NXT","1","3"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Carangidae","2662fc0e-0ade-4551-82a1-78f9aa3f93a8","Decapterus macarellus","MSD","1","0"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Carangidae","73d52564-f53c-4fe8-b0fb-b17c8b0d3b5b","Elagatis bipinnulata","RRU","76","386"
"925d27a1-0a52-4f94-9d24-a75d892cfe3d","WF","2022","Carangidae","b10933b0-1bdf-4d40-bcb1-19b030863793","Ferdauia ferdau","CRF","12","16"
